id,obra,lugar,tipo,región,zona,continente,lat,lng,autor,composición,publicación,Libro
https://www.geonames.org/3117735,Los ramilletes de Madrid,Madrid,ciudad,Castilla,España,Europa,40.4165,-3.70256,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/6356377,Los ramilletes de Madrid,Burgos,ciudad,Castilla,España,Europa,42.34997,-3.68221,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
,Los ramilletes de Madrid,Irún,ciudad,País Vasco,España,Europa,43.3390400,-1.7893800,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
