id,obra,lugar,tipo,región,zona,continente,lat,lng,autor,composición,publicación,Libro
https://pleiades.stoa.org/places/502866838,Lo fingido verdadero,Roma,ciudad,,Italia,Europa,41.8925745251,12.4847567763,Lope de Vega,1608,1620,Parte X de las comedias de Lope de Vega
https://pleiades.stoa.org/places/462314,Lo fingido verdadero,Mesopotamia,región,,,Asia,33.34058,44.40088,Lope de Vega,1608,1620,Parte X de las comedias de Lope de Vega
