id,obra,menciones,lugar,tipo,región,zona,continente,lat,lng,autor,composición,publicación,Libro,Género,subgénero
http://www.geonames.org/2510911, Las mudanzas de fortuna y sucesos de don Beltrán de Aragón,1,Sevilla,ciudad,Andalucía,España,Europa,37.38283,-5.97317,Lope de Vega,1607-1608,1612,Parte III de las comedias de Lope de Vega,Drama,Histórico
http://www.geonames.org/2411585, Las mudanzas de fortuna y sucesos de don Beltrán de Aragón,1,Gibraltar,país,,Reino Unido,Europa,36.14474,-5.35257,Lope de Vega,1607-1608,1612,Parte III de las comedias de Lope de Vega,Drama,Histórico
https://www.geonames.org/6255146, Las mudanzas de fortuna y sucesos de don Beltrán de Aragón,1,África,continente,,,,7.1881,21.09375,Lope de Vega,1607-1608,1612,Parte III de las comedias de Lope de Vega,Drama,Histórico
http://www.geonames.org/2514239, Las mudanzas de fortuna y sucesos de don Beltrán de Aragón,1,Mallorca,isla,Aragón,España,Europa,39.6078,3.01197,Lope de Vega,1607-1608,1612,Parte III de las comedias de Lope de Vega,Drama,Histórico
https://www.geonames.org/3175395, Las mudanzas de fortuna y sucesos de don Beltrán de Aragón,1,Italia,país,,,Europa,42.83333,12.83333,Lope de Vega,1607-1608,1612,Parte III de las comedias de Lope de Vega,Drama,Histórico
https://www.geonames.org/2264397, Las mudanzas de fortuna y sucesos de don Beltrán de Aragón,1,Portugal,país,,,Europa,39.6945,-8.13057,Lope de Vega,1607-1608,1612,Parte III de las comedias de Lope de Vega,Drama,Histórico
https://www.geonames.org/3117735, Las mudanzas de fortuna y sucesos de don Beltrán de Aragón,1,Madrid,ciudad,Castilla,España,Europa,40.4165,-3.70256,Lope de Vega,1607-1608,1612,Parte III de las comedias de Lope de Vega,Drama,Histórico
https://www.geonames.org/3017382, Las mudanzas de fortuna y sucesos de don Beltrán de Aragón,1,Francia,país,,,Europa,46,2,Lope de Vega,1607-1608,1612,Parte III de las comedias de Lope de Vega,Drama,Histórico
https://www.geonames.org/3372516, Las mudanzas de fortuna y sucesos de don Beltrán de Aragón,1,Toledo,ciudad,Castilla,España,Europa,39.8581,-4.02263,Lope de Vega,1607-1608,1612,Parte III de las comedias de Lope de Vega,Drama,Histórico
https://www.geonames.org/3128760, Las mudanzas de fortuna y sucesos de don Beltrán de Aragón,1,Barcelona,ciudad,Cataluña,España,Europa,41.38879,2.15899,Lope de Vega,1607-1608,1612,Parte III de las comedias de Lope de Vega,Drama,Histórico
http://www.geonames.org/3120211, Las mudanzas de fortuna y sucesos de don Beltrán de Aragón,1,Jaca,ciudad,Aragón,España,Europa,42.56898,-0.54987,Lope de Vega,1607-1608,1612,Parte III de las comedias de Lope de Vega,Drama,Histórico
