id,obra,menciones,lugar,tipo,región,zona,continente,lat,lng,autor,composición,publicación,Libro
https://www.geonames.org/3117735,Los ramilletes de Madrid,35,Madrid,ciudad,Castilla,España,Europa,40.4165,-3.70256,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3173435,Los ramilletes de Madrid,18,Milán,ciudad,,Italia,Europa,45.46427,9.18951,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3117789,Los ramilletes de Madrid,1,Indias,región,,,América,23.634501,-102.552784,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/6361825,Los ramilletes de Madrid,2,Talavera de la Reina,ciudad,Castilla,España,Europa,39.96054,-4.83319,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3118594,Los ramilletes de Madrid,10,Leganés,ciudad,Castilla,España,Europa,40.32718,-3.7635,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
http://www.geonames.org/6299337,Los ramilletes de Madrid,1,Getafe,ciudad,Castilla,España,Europa,40.29414,-3.72383,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
http://www.geonames.org/3130564,Los ramilletes de Madrid,1,Alcorcón,ciudad,Castilla,España,Europa,40.34582,-3.82487,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/2510769,Los ramilletes de Madrid,18,España,país,,,Europa,40.463667,-3.74922,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
http://www.geonames.org/2509954,Los ramilletes de Madrid,2,Valencia,ciudad,Aragón,España,Europa,39.46975,-0.37739,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3121070,Los ramilletes de Madrid,1,Guadalajara,ciudad,Castilla,España,Europa,40.62862,-3.16185,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://pleiades.stoa.org/places/1332,Los ramilletes de Madrid,1,Tesalia,ciudad,,Antigua Grecia,Europa,39.6,22.2,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3372516,Los ramilletes de Madrid,5,Toledo,ciudad,Castilla,España,Europa,39.8581,-4.02263,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
http://www.geonames.org/2510911,Los ramilletes de Madrid,2,Sevilla,ciudad,Andalucía,España,Europa,37.38283,-5.97317,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/2542007,Los ramilletes de Madrid,2,Marruecos,país,,,África,28.5,-10,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://pleiades.stoa.org/places/570182,Los ramilletes de Madrid,1,Corinto,ciudad,,Antigua Grecia,Europa,37.9072987541,22.8799302264,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3337388,Los ramilletes de Madrid,1,Flandes,región,,Países Bajos,Europa,51,4.5,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3175395,Los ramilletes de Madrid,4,Italia,país,,,Europa,42.83333,12.83333,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
,Los ramilletes de Madrid,4,Irún,ciudad,País Vasco,España,Europa,43.3390400,-1.7893800,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/6356377,Los ramilletes de Madrid,10,Burgos,ciudad,Castilla,España,Europa,42.34997,-3.68221,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3017382,Los ramilletes de Madrid,16,Francia,país,,,Europa,46,2,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3104469,Los ramilletes de Madrid,1,Vizcaya,región,,España,Europa,43.25,-2.91667,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
,Los ramilletes de Madrid,4,Briviesca,ciudad,País Vasco,España,Europa, 42.5503,-3.32337,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
http://www.geonames.org/3129877,Los ramilletes de Madrid,1,Aranda,ciudad,Castillla,España,Europa,41.67041,-3.6892,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
http://www.geonames.org/3104499,Los ramilletes de Madrid,1,Vitoria,ciudad,País Vasco,España,Europa,42.84998,-2.67268,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3120935,Los ramilletes de Madrid,2,Guipúzcoa,región,País Vasco,España,Europa,43.16667,-2.16667,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3115609,Los ramilletes de Madrid,2,Navarra,región,,España,Europa,42.75,-1.66667,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://pleiades.stoa.org/places/893951,Los ramilletes de Madrid,1,Babilonia,país,,,Asia,32.537780313,44.4243130376,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3104199,Los ramilletes de Madrid,2,Castilla,región,,,Europa,41.66667,-4.25,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3104324,Los ramilletes de Madrid,1,Zaragoza,ciudad,Aragón,España,Europa,41.65606,-0.87734,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3110044,Los ramilletes de Madrid,1,San Sebastián,ciudad,País Vasco,España,Europa,43.31283,-1.97499,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/3114472,Los ramilletes de Madrid,1,Pamplona,ciudad,Navarra,España,Europa,42.81687,-1.64323,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
https://www.geonames.org/6255146,Los ramilletes de Madrid,1,África,continente,,,,7.1881,21.09375,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
http://www.geonames.org/2562770,Los ramilletes de Madrid,1,Malta,país,,,Europa,35.91667,14.43333,Lope de Vega,1615,1618,Parte XI de las comedias de Lope de Vega
